summary_id,type,return_period,loss
1,1,3.125000,149172.796875
1,1,3.115265,149059.671875
1,1,3.105590,149054.734375
1,1,3.095975,148499.593750
1,1,3.086420,148438.375000
1,1,3.076923,148402.343750
1,1,3.067485,147731.906250
1,1,3.058104,147667.546875
1,1,3.048780,146751.328125
1,1,3.039514,146695.859375
1,1,3.030303,146693.125000
1,1,3.021148,146522.546875
1,1,3.012048,145593.562500
1,1,3.003003,145583.343750
1,1,2.994012,145554.625000
1,1,2.985075,145366.796875
1,1,2.976190,145047.046875
1,1,2.967359,144846.750000
1,1,2.958580,144771.203125
1,1,2.949853,144592.531250
1,1,2.941176,144091.312500
1,1,2.932551,143807.609375
1,1,2.923977,143774.468750
1,1,2.915452,143547.312500
1,1,2.906977,143522.531250
1,1,2.898551,143378.531250
1,1,2.890173,142405.015625
1,1,2.881844,142262.812500
1,1,2.873563,141761.000000
1,1,2.865330,141313.812500
1,1,2.857143,141307.453125
1,1,2.849003,140842.015625
1,1,2.840909,140118.484375
1,1,2.832861,139216.515625
1,1,2.824859,138892.375000
1,1,2.816901,138734.296875
1,1,2.808989,138351.890625
1,1,2.801120,138290.359375
1,1,2.793296,138257.531250
1,1,2.785515,138225.218750
1,1,2.777778,138065.234375
1,1,2.770083,137581.234375
1,1,2.762431,137401.531250
1,1,2.754821,137087.578125
1,1,2.747253,136721.093750
1,1,2.739726,136401.937500
1,1,2.732240,135528.906250
1,1,2.724796,134585.546875
1,1,2.717391,134320.125000
1,1,2.710027,133464.343750
1,1,2.702703,132623.281250
1,1,2.695418,132516.578125
1,1,2.688172,132350.593750
1,1,2.680965,131702.406250
1,1,2.673797,131519.781250
1,1,2.666667,131433.781250
1,1,2.659574,130936.421875
1,1,2.652520,130930.187500
1,1,2.645503,129788.734375
1,1,2.638522,129514.085938
1,1,2.631579,129433.992188
1,1,2.624672,129100.531250
1,1,2.617801,127787.046875
1,1,2.610966,127667.054688
1,1,2.604167,127359.796875
1,1,2.597403,127032.257812
1,1,2.590674,127009.640625
1,1,2.583979,126997.476562
1,1,2.577320,126819.726562
1,1,2.570694,126771.296875
1,1,2.564103,126437.687500
1,1,2.557545,126135.695312
1,1,2.551020,125952.687500
1,1,2.544529,125677.656250
1,1,2.538071,125516.351562
1,1,2.531646,125189.601562
1,1,2.525253,124824.273438
1,1,2.518892,124407.164062
1,1,2.512563,124405.203125
1,1,2.506266,124196.890625
1,1,2.500000,124016.445312
1,1,2.493766,123985.585938
1,1,2.487562,123691.742188
1,1,2.481390,123689.898438
1,1,2.475248,123288.281250
1,1,2.469136,123125.914062
1,1,2.463054,123106.757812
1,1,2.457002,122743.968750
1,1,2.450980,122256.062500
1,1,2.444988,122165.742188
1,1,2.439024,121780.421875
1,1,2.433090,121591.437500
1,1,2.427184,121554.109375
1,1,2.421308,120988.335938
1,1,2.415459,120722.820312
1,1,2.409639,120695.265625
1,1,2.403846,120598.273438
1,1,2.398082,120502.828125
1,1,2.392344,120449.460938
1,1,2.386635,120361.460938
1,1,2.380952,119857.078125
1,1,2.375297,119710.218750
1,1,2.369668,119675.601562
1,1,2.364066,119434.187500
1,1,2.358491,119328.000000
1,1,2.352941,119310.703125
1,1,2.347418,118847.671875
1,1,2.341920,118750.421875
1,1,2.336449,118306.835938
1,1,2.331002,118289.304688
1,1,2.325581,118219.648438
1,1,2.320186,118029.390625
1,1,2.314815,117914.953125
1,1,2.309469,117876.343750
1,1,2.304147,117191.421875
1,1,2.298851,116861.960938
1,1,2.293578,116671.382812
1,1,2.288330,116531.539062
1,1,2.283105,116265.265625
1,1,2.277904,116018.296875
1,1,2.272727,115206.734375
1,1,2.267574,115127.953125
1,1,2.262443,114854.734375
1,1,2.257336,114093.109375
1,1,2.252252,114047.242188
1,1,2.247191,114032.265625
1,1,2.242152,114011.203125
1,1,2.237136,113974.546875
1,1,2.232143,113682.898438
1,1,2.227171,113507.460938
1,1,2.222222,113279.710938
1,1,2.217295,112818.390625
1,1,2.212389,112456.031250
1,1,2.207506,112183.656250
1,1,2.202643,111859.375000
1,1,2.197802,111701.054688
1,1,2.192982,111632.343750
1,1,2.188184,111147.007812
1,1,2.183406,110735.773438
1,1,2.178649,110368.062500
1,1,2.173913,110104.109375
1,1,2.169197,109917.960938
1,1,2.164502,109892.953125
1,1,2.159827,109545.273438
1,1,2.155172,109437.421875
1,1,2.150538,109133.218750
1,1,2.145923,109130.468750
1,1,2.141328,108907.289062
1,1,2.136752,108874.687500
1,1,2.132196,108825.437500
1,1,2.127660,108450.523438
1,1,2.123142,108432.046875
1,1,2.118644,107708.875000
1,1,2.114165,107133.945312
1,1,2.109705,107090.640625
1,1,2.105263,106863.695312
1,1,2.100840,106780.906250
1,1,2.096436,106713.109375
1,1,2.092050,106708.914062
1,1,2.087683,106328.070312
1,1,2.083333,106092.093750
1,1,2.079002,105995.546875
1,1,2.074689,105967.976562
1,1,2.070393,105690.695312
1,1,2.066116,105432.625000
1,1,2.061856,105422.195312
1,1,2.057613,104695.312500
1,1,2.053388,103947.992188
1,1,2.049180,103318.953125
1,1,2.044990,103314.375000
1,1,2.040816,103085.929688
1,1,2.036660,103022.875000
1,1,2.032520,102629.468750
1,1,2.028398,102587.445312
1,1,2.024291,102491.312500
1,1,2.020202,102261.539062
1,1,2.016129,102219.906250
1,1,2.012072,102214.703125
1,1,2.008032,102129.062500
1,1,2.004008,101918.296875
1,1,2.000000,101325.031250
1,1,1.996008,101199.898438
1,1,1.992032,100832.132812
1,1,1.988072,100802.351562
1,1,1.984127,99770.562500
1,1,1.980198,99696.296875
1,1,1.976285,99692.937500
1,1,1.972387,98966.390625
1,1,1.968504,98702.562500
1,1,1.964637,98682.828125
1,1,1.960784,98608.812500
1,1,1.956947,98195.203125
1,1,1.953125,98107.867188
1,1,1.949318,98057.960938
1,1,1.945525,97816.585938
1,1,1.941748,97533.101562
1,1,1.937984,97446.226562
1,1,1.934236,97430.992188
1,1,1.930502,97340.882812
1,1,1.926782,97312.078125
1,1,1.923077,96875.375000
1,1,1.919386,96559.109375
1,1,1.915709,94866.937500
1,1,1.912046,94834.218750
1,1,1.908397,94778.210938
1,1,1.904762,94613.750000
1,1,1.901141,94544.085938
1,1,1.897533,94406.343750
1,1,1.893939,94282.046875
1,1,1.890359,94261.382812
1,1,1.886792,94243.640625
1,1,1.883239,94113.882812
1,1,1.879699,93757.390625
1,1,1.876173,93728.296875
1,1,1.872659,93633.710938
1,1,1.869159,93296.890625
1,1,1.865672,93243.085938
1,1,1.862197,93196.671875
1,1,1.858736,93109.382812
1,1,1.855288,93062.453125
1,1,1.851852,92907.765625
1,1,1.848429,91494.539062
1,1,1.845018,91394.484375
1,1,1.841621,90976.906250
1,1,1.838235,90762.468750
1,1,1.834862,90708.242188
1,1,1.831502,90097.476562
1,1,1.828154,89985.304688
1,1,1.824818,89844.757812
1,1,1.821494,89564.125000
1,1,1.818182,89549.109375
1,1,1.814882,89384.328125
1,1,1.811594,89321.679688
1,1,1.808318,89242.421875
1,1,1.805054,89187.796875
1,1,1.801802,89045.750000
1,1,1.798561,88973.312500
1,1,1.795332,88935.625000
1,1,1.792115,88635.476562
1,1,1.788909,88466.578125
1,1,1.785714,88338.578125
1,1,1.782531,88313.593750
1,1,1.779359,87874.898438
1,1,1.776199,87869.843750
1,1,1.773050,87567.875000
1,1,1.769912,87355.515625
1,1,1.766784,87202.031250
1,1,1.763668,86666.070312
1,1,1.760563,86655.781250
1,1,1.757469,86547.304688
1,1,1.754386,86513.117188
1,1,1.751313,86167.062500
1,1,1.748252,86162.843750
1,1,1.745201,86054.148438
1,1,1.742160,86049.234375
1,1,1.739130,85783.656250
1,1,1.736111,85752.757812
1,1,1.733102,85724.343750
1,1,1.730104,85496.281250
1,1,1.727116,85095.187500
1,1,1.724138,83660.367188
1,1,1.721170,83113.539062
1,1,1.718213,82761.796875
1,1,1.715266,82654.835938
1,1,1.712329,82589.539062
1,1,1.709402,82282.734375
1,1,1.706485,82035.031250
1,1,1.703578,81897.617188
1,1,1.700680,81864.031250
1,1,1.697793,81667.210938
1,1,1.694915,81638.656250
1,1,1.692047,81512.648438
1,1,1.689189,81468.531250
1,1,1.686341,81120.375000
1,1,1.683502,80999.742188
1,1,1.680672,80991.343750
1,1,1.677852,80935.437500
1,1,1.675042,80861.765625
1,1,1.672241,80594.179688
1,1,1.669449,80228.703125
1,1,1.666667,80181.085938
1,1,1.663894,80177.804688
1,1,1.661130,79689.781250
1,1,1.658375,79540.617188
1,1,1.655629,79522.960938
1,1,1.652893,79308.242188
1,1,1.650165,79170.609375
1,1,1.647446,78507.570312
1,1,1.644737,78027.445312
1,1,1.642036,78005.640625
1,1,1.639344,77874.398438
1,1,1.636661,75102.695312
1,1,1.633987,74925.710938
1,1,1.631321,74723.093750
1,1,1.628664,74471.992188
1,1,1.626016,74348.539062
1,1,1.623377,74097.984375
1,1,1.620746,74042.593750
1,1,1.618123,73848.132812
1,1,1.615509,73728.656250
1,1,1.612903,73679.164062
1,1,1.610306,71573.382812
1,1,1.607717,71496.218750
1,1,1.605136,71414.570312
1,1,1.602564,71233.328125
1,1,1.600000,71190.125000
1,1,1.597444,71094.664062
1,1,1.594896,71026.773438
1,1,1.592357,70863.765625
1,1,1.589825,70775.320312
1,1,1.587302,70426.250000
1,1,1.584786,70418.851562
1,1,1.582278,69824.601562
1,1,1.579779,69540.117188
1,1,1.577287,68829.007812
1,1,1.574803,68603.578125
1,1,1.572327,68448.335938
1,1,1.569859,68331.640625
1,1,1.567398,68185.156250
1,1,1.564945,66727.078125
1,1,1.562500,66360.023438
1,1,1.560062,66208.242188
1,1,1.557632,65298.781250
1,1,1.555210,64877.476562
1,1,1.552795,64728.765625
1,1,1.550388,64661.304688
1,1,1.547988,64596.914062
1,1,1.545595,64062.625000
1,1,1.543210,63272.175781
1,1,1.540832,62465.789062
1,1,1.538462,61877.949219
1,1,1.536098,61855.011719
1,1,1.533742,61721.667969
1,1,1.531394,60776.898438
1,1,1.529052,60617.718750
1,1,1.526718,59922.121094
1,1,1.524390,59277.132812
1,1,1.522070,59119.164062
1,1,1.519757,58868.539062
1,1,1.517451,58089.414062
1,1,1.515152,57988.058594
1,1,1.512859,57962.410156
1,1,1.510574,57113.398438
1,1,1.508296,56580.078125
1,1,1.506024,56510.691406
1,1,1.503759,55986.187500
1,1,1.501502,54757.656250
1,1,1.499250,54278.031250
1,1,1.497006,53824.144531
1,1,1.494768,53689.917969
1,1,1.492537,53315.972656
1,1,1.490313,52113.105469
1,1,1.488095,51709.652344
1,1,1.485884,51561.902344
1,1,1.483680,51071.929688
1,1,1.481481,50702.457031
1,1,1.479290,50669.636719
1,1,1.477105,50126.253906
1,1,1.474926,50115.425781
1,1,1.472754,50072.648438
1,1,1.470588,49915.664062
1,1,1.468429,49822.476562
1,1,1.466276,49511.265625
1,1,1.464129,49027.339844
1,1,1.461988,48904.468750
1,1,1.459854,48788.078125
1,1,1.457726,48401.257812
1,1,1.455604,48093.460938
1,1,1.453488,47833.136719
1,1,1.451379,47593.312500
1,1,1.449275,47564.785156
1,1,1.447178,47043.164062
1,1,1.445087,46305.210938
1,1,1.443001,45597.195312
1,1,1.440922,44788.652344
1,1,1.438849,44736.707031
1,1,1.436782,44573.945312
1,1,1.434720,43590.730469
1,1,1.432665,43527.050781
1,1,1.430615,42687.980469
1,1,1.428571,41997.449219
1,1,1.426534,41635.050781
1,1,1.424501,41540.636719
1,1,1.422475,40663.386719
1,1,1.420455,40408.339844
1,1,1.418440,39515.378906
1,1,1.416431,38788.867188
1,1,1.414427,38522.351562
1,1,1.412429,38407.531250
1,1,1.410437,38400.519531
1,1,1.408451,37661.070312
1,1,1.406470,37436.078125
1,1,1.404494,36384.289062
1,1,1.402525,36150.125000
1,1,1.400560,35813.484375
1,1,1.398601,35761.113281
1,1,1.396648,35681.179688
1,1,1.394700,35604.039062
1,1,1.392758,35453.644531
1,1,1.390821,35138.562500
1,1,1.388889,34074.773438
1,1,1.386963,33443.070312
1,1,1.385042,32729.416016
1,1,1.383126,32670.568359
1,1,1.381215,32422.322266
1,1,1.379310,32063.544922
1,1,1.377410,31647.494141
1,1,1.375516,31474.671875
1,1,1.373626,31252.880859
1,1,1.371742,29420.724609
1,1,1.369863,29108.330078
1,1,1.367989,29074.494141
1,1,1.366120,27895.105469
1,1,1.364256,27714.949219
1,1,1.362398,26881.083984
1,1,1.360544,26350.851562
1,1,1.358696,26348.755859
1,1,1.356852,24867.767578
1,1,1.355014,24222.363281
1,1,1.353180,24202.072266
1,1,1.351351,23474.791016
1,1,1.349528,22672.113281
1,1,1.347709,21682.964844
1,1,1.345895,21584.513672
1,1,1.344086,21083.738281
1,1,1.342282,20418.349609
1,1,1.340483,19824.656250
1,1,1.338688,18102.792969
1,1,1.336898,17803.367188
1,1,1.335113,17696.468750
1,1,1.333333,16998.599609
1,1,1.331558,16205.560547
1,1,1.329787,15642.907227
1,1,1.328021,15115.547852
1,1,1.326260,12507.468750
1,1,1.324503,11852.185547
1,1,1.322751,11807.636719
1,1,1.321004,11513.387695
1,1,1.319261,11505.299805
1,1,1.317523,9386.327148
1,1,1.315789,8696.764648
1,1,1.314060,6963.046387
1,1,1.312336,754.791748
1,2,1000.000000,671521.500000
1,2,500.000000,631522.312500
1,2,333.333333,621503.812500
1,2,250.000000,580354.562500
1,2,200.000000,501242.187500
1,2,166.666667,493186.843750
1,2,142.857143,475351.343750
1,2,125.000000,459824.375000
1,2,111.111111,459328.156250
1,2,100.000000,451660.093750
1,2,90.909091,446871.406250
1,2,83.333333,432320.875000
1,2,76.923077,431417.875000
1,2,71.428571,429100.875000
1,2,66.666667,423180.312500
1,2,62.500000,422290.750000
1,2,58.823529,415561.156250
1,2,55.555556,412520.093750
1,2,52.631579,405833.062500
1,2,50.000000,401164.343750
1,2,47.619048,400792.687500
1,2,45.454545,396821.406250
1,2,43.478261,395640.562500
1,2,41.666667,391684.500000
1,2,40.000000,389330.312500
1,2,38.461538,385447.937500
1,2,37.037037,381861.875000
1,2,35.714286,378907.000000
1,2,34.482759,377953.250000
1,2,33.333333,375404.406250
1,2,32.258065,375107.687500
1,2,31.250000,373708.687500
1,2,30.303030,372679.812500
1,2,29.411765,372389.656250
1,2,28.571429,371882.406250
1,2,27.777778,365564.812500
1,2,27.027027,355281.031250
1,2,26.315789,354231.156250
1,2,25.641026,354205.156250
1,2,25.000000,352776.562500
1,2,24.390244,351536.343750
1,2,23.809524,344582.906250
1,2,23.255814,344341.625000
1,2,22.727273,344256.468750
1,2,22.222222,343785.250000
1,2,21.739130,339630.062500
1,2,21.276596,337540.218750
1,2,20.833333,337088.062500
1,2,20.408163,334195.937500
1,2,20.000000,332005.625000
1,2,19.607843,329286.562500
1,2,19.230769,325958.687500
1,2,18.867925,325612.843750
1,2,18.518519,324755.937500
1,2,18.181818,324407.406250
1,2,17.857143,323217.062500
1,2,17.543860,323201.562500
1,2,17.241379,322252.843750
1,2,16.949153,321963.093750
1,2,16.666667,321173.500000
1,2,16.393443,317440.875000
1,2,16.129032,316416.562500
1,2,15.873016,315960.718750
1,2,15.625000,315334.562500
1,2,15.384615,314973.843750
1,2,15.151515,314797.531250
1,2,14.925373,313392.593750
1,2,14.705882,312682.312500
1,2,14.492754,312516.000000
1,2,14.285714,311342.312500
1,2,14.084507,307018.437500
1,2,13.888889,306765.031250
1,2,13.698630,306323.500000
1,2,13.513514,302054.781250
1,2,13.333333,301956.781250
1,2,13.157895,301311.718750
1,2,12.987013,301245.187500
1,2,12.820513,298570.093750
1,2,12.658228,290327.718750
1,2,12.500000,288454.687500
1,2,12.345679,285634.000000
1,2,12.195122,285087.250000
1,2,12.048193,285070.750000
1,2,11.904762,284965.812500
1,2,11.764706,282870.593750
1,2,11.627907,282227.093750
1,2,11.494253,281126.375000
1,2,11.363636,280826.250000
1,2,11.235955,280733.000000
1,2,11.111111,279513.375000
1,2,10.989011,277562.437500
1,2,10.869565,276456.906250
1,2,10.752688,276408.562500
1,2,10.638298,274284.718750
1,2,10.526316,272522.781250
1,2,10.416667,271897.125000
1,2,10.309278,271668.312500
1,2,10.204082,271273.375000
1,2,10.101010,270965.093750
1,2,10.000000,270701.187500
1,2,9.900990,264804.093750
1,2,9.803922,261592.531250
1,2,9.708738,260202.156250
1,2,9.615385,259397.984375
1,2,9.523810,258562.187500
1,2,9.433962,257697.812500
1,2,9.345794,257655.312500
1,2,9.259259,257547.437500
1,2,9.174312,257132.250000
1,2,9.090909,255763.593750
1,2,9.009009,255723.312500
1,2,8.928571,255645.406250
1,2,8.849558,255558.656250
1,2,8.771930,255323.750000
1,2,8.695652,253770.687500
1,2,8.620690,253553.125000
1,2,8.547009,253321.375000
1,2,8.474576,252741.968750
1,2,8.403361,252228.937500
1,2,8.333333,252066.375000
1,2,8.264463,251970.968750
1,2,8.196721,250465.000000
1,2,8.130081,250035.312500
1,2,8.064516,250014.687500
1,2,8.000000,249736.625000
1,2,7.936508,248501.781250
1,2,7.874016,248064.515625
1,2,7.812500,247644.562500
1,2,7.751938,247596.406250
1,2,7.692308,246507.156250
1,2,7.633588,246148.031250
1,2,7.575758,245738.531250
1,2,7.518797,244859.593750
1,2,7.462687,244574.046875
1,2,7.407407,241028.109375
1,2,7.352941,240727.125000
1,2,7.299270,240534.812500
1,2,7.246377,239812.140625
1,2,7.194245,239041.109375
1,2,7.142857,237375.406250
1,2,7.092199,236825.656250
1,2,7.042254,236754.562500
1,2,6.993007,236421.656250
1,2,6.944444,235717.390625
1,2,6.896552,235613.000000
1,2,6.849315,235455.187500
1,2,6.802721,234117.375000
1,2,6.756757,233573.968750
1,2,6.711409,233315.781250
1,2,6.666667,232803.500000
1,2,6.622517,231047.218750
1,2,6.578947,230392.562500
1,2,6.535948,229646.718750
1,2,6.493506,229169.750000
1,2,6.451613,228583.671875
1,2,6.410256,228492.187500
1,2,6.369427,227669.750000
1,2,6.329114,227317.218750
1,2,6.289308,226912.718750
1,2,6.250000,226393.625000
1,2,6.211180,226227.937500
1,2,6.172840,226018.937500
1,2,6.134969,224924.687500
1,2,6.097561,224834.453125
1,2,6.060606,224026.562500
1,2,6.024096,222999.843750
1,2,5.988024,222766.812500
1,2,5.952381,222604.687500
1,2,5.917160,222399.640625
