summary_id,type,return_period,loss
1,2,9.708738,140299.859375
1,2,9.615385,139624.671875
1,2,9.523810,139464.484375
1,2,9.433962,139443.937500
1,2,9.345794,139285.640625
1,2,9.259259,138949.234375
1,2,9.174312,138197.046875
1,2,9.090909,137604.937500
1,2,9.009009,137297.203125
1,2,8.928571,136761.140625
1,2,8.849558,136520.671875
1,2,8.771930,136349.953125
1,2,8.695652,136130.875000
1,2,8.620690,136094.703125
1,2,8.547009,135747.671875
1,2,8.474576,135482.921875
1,2,8.403361,135342.281250
1,2,8.333333,134963.843750
1,2,8.264463,134960.812500
1,2,8.196721,134924.531250
1,2,8.130081,134342.390625
1,2,8.064516,133556.062500
1,2,8.000000,133330.859375
1,2,7.936508,133244.390625
1,2,7.874016,132784.171875
1,2,7.812500,132345.609375
1,2,7.751938,131932.609375
1,2,7.692308,131731.531250
1,2,7.633588,131719.671875
1,2,7.575758,131612.984375
1,2,7.518797,131574.437500
1,2,7.462687,131356.968750
1,2,7.407407,131310.625000
1,2,7.352941,131157.328125
1,2,7.299270,130500.640625
1,2,7.246377,130426.195312
1,2,7.194245,130303.132812
1,2,7.142857,130055.226562
1,2,7.092199,129948.015625
1,2,7.042254,129374.664062
1,2,6.993007,129296.367188
1,2,6.944444,128686.273438
1,2,6.896552,128668.218750
1,2,6.849315,128369.250000
1,2,6.802721,128123.023438
1,2,6.756757,127944.640625
1,2,6.711409,127648.179688
1,2,6.666667,127574.390625
1,2,6.622517,127443.593750
1,2,6.578947,127272.453125
1,2,6.535948,127091.421875
1,2,6.493506,126401.562500
1,2,6.451613,126391.945312
1,2,6.410256,126287.609375
